1000 10
777 4 16.000000
777 5 29.000000
777 6 26.000000
777 7 48.000000
777 8 35.000000
777 9 16.000000
778 0 46.000000
778 1 14.000000
778 2 29.000000
778 3 23.000000
778 4 8.000000
778 5 42.000000
778 6 11.000000
778 7 45.000000
778 8 11.000000
778 9 25.000000
779 0 30.000000
779 1 37.000000
779 2 36.000000
779 3 21.000000
779 4 31.000000
779 5 13.000000
779 6 2.000000
779 7 22.000000
779 8 2.000000
779 9 28.000000
780 0 20.000000
780 1 49.000000
780 2 36.000000
780 3 24.000000
780 4 34.000000
780 5 26.000000
780 6 34.000000
780 7 23.000000
780 8 29.000000
780 9 48.000000
781 0 13.000000
781 1 38.000000
781 2 22.000000
781 3 13.000000
781 4 11.000000
781 5 1.000000
781 6 33.000000
781 7 24.000000
781 8 27.000000
781 9 21.000000
782 0 41.000000
782 1 14.000000
782 2 34.000000
782 3 7.000000
782 4 41.000000
782 5 32.000000
782 6 38.000000
782 7 4.000000
782 8 31.000000
782 9 4.000000
783 0 17.000000
783 1 5.000000
783 2 1.000000
783 3 38.000000
783 4 38.000000
783 5 15.000000
783 6 39.000000
783 7 21.000000
783 8 16.000000
783 9 1.000000
784 0 22.000000
784 1 21.000000
784 2 45.000000
784 3 47.000000
784 4 5.000000
784 5 6.000000
784 6 42.000000
784 7 34.000000
784 8 28.000000
784 9 32.000000
785 0 31.000000
785 1 10.000000
785 2 7.000000
785 3 12.000000
785 4 36.000000
785 5 16.000000
785 6 31.000000
785 7 40.000000
785 8 16.000000
785 9 49.000000
786 0 15.000000
786 1 15.000000
786 2 20.000000
786 3 41.000000
786 4 22.000000
786 5 1.000000
786 6 17.000000
786 7 17.000000
786 8 24.000000
786 9 29.000000
787 0 22.000000
787 1 28.000000
787 2 25.000000
787 3 33.000000
787 4 30.000000
787 5 47.000000
787 6 8.000000
787 7 34.000000
787 8 23.000000
787 9 17.000000
788 0 18.000000
788 1 7.000000
788 2 19.000000
788 3 37.000000
788 4 31.000000
788 5 24.000000
788 6 35.000000
788 7 29.000000
788 8 40.000000
788 9 12.000000
789 0 26.000000
789 1 48.000000
789 2 15.000000
789 3 14.000000
789 4 31.000000
789 5 30.000000
789 6 24.000000
789 7 45.000000
789 8 15.000000
789 9 27.000000
790 0 15.000000
790 1 42.000000
790 2 31.000000
790 3 37.000000
790 4 13.000000
790 5 20.000000
790 6 13.000000
790 7 35.000000
790 8 45.000000
790 9 22.000000
791 0 34.000000
791 1 6.000000
791 2 24.000000
791 3 39.000000
791 4 37.000000
791 5 33.000000
791 6 35.000000
791 7 8.000000
791 8 16.000000
791 9 27.000000
792 0 39.000000
792 1 33.000000
792 2 6.000000
792 3 36.000000
792 4 42.000000
792 5 11.000000
792 6 6.000000
792 7 31.000000
792 8 42.000000
792 9 1.000000
793 0 1.000000
793 1 30.000000
793 2 8.000000
793 3 20.000000
793 4 38.000000
793 5 34.000000
793 6 19.000000
793 7 4.000000
793 8 7.000000
793 9 31.000000
794 0 42.000000
794 1 36.000000
794 2 34.000000
794 3 20.000000
794 4 42.000000
794 5 11.000000
794 6 7.000000
794 7 25.000000
794 8 18.000000
794 9 6.000000
795 0 0.000000
795 1 24.000000
795 2 39.000000
795 3 39.000000
795 4 38.000000
795 5 34.000000
795 6 47.000000
795 7 19.000000
795 8 41.000000
795 9 31.000000
796 0 0.000000
796 1 15.000000
796 2 8.000000
796 3 30.000000
796 4 42.000000
796 5 36.000000
796 6 11.000000
796 7 44.000000
796 8 33.000000
796 9 2.000000
797 0 46.000000
797 1 7.000000
797 2 30.000000
797 3 6.000000
797 4 11.000000
797 5 15.000000
797 6 23.000000
797 7 4.000000
797 8 3.000000
797 9 28.000000
798 0 22.000000
798 1 37.000000
798 2 7.000000
798 3 33.000000
798 4 29.000000
798 5 35.000000
798 6 48.000000
798 7 28.000000
798 8 9.000000
798 9 41.000000
799 0 24.000000
799 1 27.000000
799 2 16.000000
799 3 14.000000
799 4 8.000000
799 5 40.000000
799 6 46.000000
799 7 15.000000
799 8 10.000000
799 9 20.000000
800 0 46.000000
800 1 27.000000
800 2 46.000000
800 3 0.000000
800 4 37.000000
800 5 23.000000
800 6 27.000000
800 7 36.000000
800 8 39.000000
800 9 42.000000
801 0 31.000000
801 1 46.000000
801 2 41.000000
801 3 3.000000
801 4 27.000000
801 5 17.000000
801 6 16.000000
801 7 48.000000
801 8 6.000000
801 9 22.000000
802 0 45.000000
802 1 8.000000
802 2 20.000000
802 3 35.000000
802 4 1.000000
802 5 14.000000
802 6 0.000000
802 7 42.000000
802 8 18.000000
802 9 27.000000
803 0 18.000000
803 1 15.000000
803 2 49.000000
803 3 14.000000
803 4 3.000000
803 5 39.000000
803 6 43.000000
803 7 21.000000
803 8 32.000000
803 9 41.000000
804 0 41.000000
804 1 42.000000
804 2 1.000000
804 3 18.000000
804 4 32.000000
804 5 2.000000
804 6 49.000000
804 7 48.000000
804 8 11.000000
804 9 38.000000
805 0 8.000000
805 1 17.000000
805 2 1.000000
805 3 35.000000
805 4 42.000000
805 5 48.000000
805 6 38.000000
805 7 27.000000
805 8 49.000000
805 9 41.000000
806 0 26.000000
806 1 35.000000
806 2 46.000000
806 3 30.000000
806 4 35.000000
806 5 44.000000
806 6 45.000000
806 7 39.000000
806 8 15.000000
806 9 6.000000
807 0 43.000000
807 1 21.000000
807 2 28.000000
807 3 39.000000
807 4 33.000000
807 5 17.000000
807 6 24.000000
807 7 49.000000
807 8 34.000000
807 9 20.000000
808 0 2.000000
808 1 39.000000
808 2 21.000000
808 3 17.000000
808 4 43.000000
808 5 43.000000
808 6 34.000000
808 7 1.000000
808 8 23.000000
808 9 6.000000
809 0 30.000000
809 1 46.000000
809 2 6.000000
809 3 11.000000
809 4 41.000000
809 5 48.000000
809 6 1.000000
809 7 18.000000
809 8 0.000000
809 9 40.000000
810 0 31.000000
810 1 30.000000
810 2 11.000000
810 3 43.000000
810 4 41.000000
810 5 35.000000
810 6 38.000000
810 7 38.000000
810 8 22.000000
810 9 37.000000
811 0 45.000000
811 1 6.000000
811 2 4.000000
811 3 33.000000
811 4 23.000000
811 5 2.000000
811 6 27.000000
811 7 49.000000
811 8 30.000000
811 9 23.000000
812 0 37.000000
812 1 47.000000
812 2 34.000000
812 3 8.000000
812 4 17.000000
812 5 22.000000
812 6 16.000000
812 7 10.000000
812 8 43.000000
812 9 18.000000
813 0 30.000000
813 1 44.000000
813 2 1.000000
813 3 16.000000
813 4 27.000000
813 5 24.000000
813 6 11.000000
813 7 23.000000
813 8 48.000000
813 9 15.000000
814 0 23.000000
814 1 4.000000
814 2 15.000000
814 3 15.000000
814 4 7.000000
814 5 45.000000
814 6 41.000000
814 7 33.000000
814 8 12.000000
814 9 1.000000
815 0 6.000000
815 1 44.000000
815 2 13.000000
815 3 8.000000
815 4 49.000000
815 5 27.000000
815 6 0.000000
815 7 16.000000
815 8 37.000000
815 9 39.000000
816 0 9.000000
816 1 14.000000
816 2 38.000000
816 3 30.000000
816 4 40.000000
816 5 49.000000
816 6 18.000000
816 7 18.000000
816 8 38.000000
816 9 13.000000
817 0 9.000000
817 1 28.000000
817 2 27.000000
817 3 28.000000
817 4 11.000000
817 5 4.000000
817 6 47.000000
817 7 6.000000
817 8 6.000000
817 9 2.000000
818 0 18.000000
818 1 23.000000
818 2 15.000000
818 3 34.000000
818 4 39.000000
818 5 22.000000
818 6 11.000000
818 7 43.000000
818 8 31.000000
818 9 28.000000
819 0 15.000000
819 1 13.000000
819 2 40.000000
819 3 6.000000
819 4 2.000000
819 5 11.000000
819 6 44.000000
819 7 16.000000
819 8 6.000000
819 9 40.000000
820 0 44.000000
820 1 30.000000
820 2 10.000000
820 3 29.000000
820 4 6.000000
820 5 30.000000
820 6 6.000000
820 7 1.000000
820 8 44.000000
820 9 39.000000
821 0 36.000000
821 1 32.000000
821 2 28.000000
821 3 42.000000
821 4 2.000000
821 5 6.000000
821 6 42.000000
821 7 3.000000
821 8 43.000000
821 9 8.000000
822 0 15.000000
822 1 6.000000
822 2 8.000000
822 3 47.000000
822 4 16.000000
822 5 35.000000
822 6 29.000000
822 7 18.000000
822 8 47.000000
822 9 0.000000
823 0 24.000000
823 1 12.000000
823 2 27.000000
823 3 27.000000
823 4 41.000000
823 5 49.000000
823 6 44.000000
823 7 32.000000
823 8 40.000000
823 9 6.000000
824 0 32.000000
824 1 11.000000
824 2 13.000000
824 3 41.000000
824 4 25.000000
824 5 38.000000
824 6 21.000000
824 7 40.000000
824 8 30.000000
824 9 42.000000
825 0 17.000000
825 1 15.000000
825 2 39.000000
825 3 40.000000
825 4 11.000000
825 5 8.000000
825 6 7.000000
825 7 0.000000
825 8 4.000000
825 9 17.000000
826 0 4.000000
826 1 30.000000
826 2 28.000000
826 3 6.000000
826 4 45.000000
826 5 24.000000
826 6 2.000000
826 7 27.000000
826 8 10.000000
826 9 21.000000
827 0 0.000000
827 1 19.000000
827 2 19.000000
827 3 33.000000
827 4 26.000000
827 5 9.000000
827 6 24.000000
827 7 1.000000
827 8 0.000000
827 9 19.000000
828 0 45.000000
828 1 46.000000
828 2 4.000000
828 3 42.000000
828 4 33.000000
828 5 26.000000
828 6 45.000000
828 7 46.000000
828 8 7.000000
828 9 45.000000
829 0 2.000000
829 1 6.000000
829 2 47.000000
829 3 22.000000
829 4 25.000000
829 5 21.000000
829 6 14.000000
829 7 31.000000
829 8 17.000000
829 9 22.000000
830 0 36.000000
830 1 34.000000
830 2 12.000000
830 3 16.000000
830 4 18.000000
830 5 14.000000
830 6 0.000000
830 7 47.000000
830 8 49.000000
830 9 23.000000
831 0 13.000000
831 1 24.000000
831 2 31.000000
831 3 24.000000
831 4 36.000000
831 5 36.000000
831 6 49.000000
831 7 7.000000
831 8 0.000000
831 9 1.000000
832 0 11.000000
832 1 28.000000
832 2 29.000000
832 3 25.000000
832 4 10.000000
832 5 35.000000
832 6 1.000000
832 7 22.000000
832 8 2.000000
832 9 29.000000
833 0 12.000000
833 1 35.000000
833 2 22.000000
833 3 18.000000
833 4 48.000000
833 5 7.000000
833 6 7.000000
833 7 7.000000
833 8 33.000000
833 9 12.000000
834 0 1.000000
834 1 23.000000
834 2 42.000000
834 3 14.000000
834 4 26.000000
834 5 10.000000
834 6 49.000000
834 7 17.000000
834 8 42.000000
834 9 21.000000
835 0 23.000000
835 1 18.000000
835 2 27.000000
835 3 4.000000
835 4 33.000000
835 5 22.000000
835 6 7.000000
835 7 5.000000
835 8 49.000000
835 9 29.000000
836 0 48.000000
836 1 18.000000
836 2 48.000000
836 3 32.000000
836 4 48.000000
836 5 38.000000
836 6 4.000000
836 7 38.000000
836 8 17.000000
836 9 37.000000
837 0 25.000000
837 1 25.000000
837 2 46.000000
837 3 9.000000
837 4 23.000000
837 5 23.000000
837 6 28.000000
837 7 9.000000
837 8 8.000000
837 9 13.000000
838 0 27.000000
838 1 0.000000
838 2 23.000000
838 3 37.000000
838 4 2.000000
838 5 19.000000
838 6 22.000000
838 7 35.000000
838 8 35.000000
838 9 20.000000
839 0 16.000000
839 1 44.000000
839 2 5.000000
839 3 43.000000
839 4 40.000000
839 5 6.000000
839 6 40.000000
839 7 25.000000
839 8 40.000000
839 9 11.000000
840 0 9.000000
840 1 37.000000
840 2 28.000000
840 3 6.000000
840 4 44.000000
840 5 48.000000
840 6 45.000000
840 7 41.000000
840 8 29.000000
840 9 14.000000
841 0 47.000000
841 1 17.000000
841 2 33.000000
841 3 25.000000
841 4 34.000000
841 5 45.000000
841 6 24.000000
841 7 21.000000
841 8 43.000000
841 9 6.000000
842 0 20.000000
842 1 12.000000
842 2 39.000000
842 3 32.000000
842 4 45.000000
842 5 35.000000
842 6 14.000000
842 7 9.000000
842 8 21.000000
842 9 45.000000
843 0 0.000000
843 1 12.000000
843 2 31.000000
843 3 10.000000
843 4 47.000000
843 5 23.000000
843 6 15.000000
843 7 31.000000
843 8 19.000000
843 9 1.000000
844 0 7.000000
844 1 23.000000
844 2 32.000000
844 3 9.000000
844 4 12.000000
844 5 33.000000
844 6 17.000000
844 7 4.000000
844 8 28.000000
844 9 19.000000
845 0 0.000000
845 1 33.000000
845 2 26.000000
845 3 48.000000
845 4 45.000000
845 5 44.000000
845 6 24.000000
845 7 20.000000
845 8 3.000000
845 9 25.000000
846 0 31.000000
846 1 45.000000
846 2 28.000000
846 3 0.000000
846 4 12.000000
846 5 10.000000
846 6 48.000000
846 7 47.000000
846 8 44.000000
846 9 38.000000
847 0 12.000000
847 1 7.000000
847 2 13.000000
847 3 35.000000
847 4 20.000000
847 5 36.000000
847 6 5.000000
847 7 34.000000
847 8 23.000000
847 9 46.000000
848 0 47.000000
848 1 33.000000
848 2 29.000000
848 3 13.000000
848 4 2.000000
848 5 23.000000
848 6 4.000000
848 7 13.000000
848 8 12.000000
848 9 23.000000
849 0 18.000000
849 1 32.000000
849 2 30.000000
849 3 5.000000
849 4 11.000000
849 5 9.000000
849 6 4.000000
849 7 27.000000
849 8 19.000000
849 9 20.000000
850 0 27.000000
850 1 27.000000
850 2 44.000000
850 3 32.000000
850 4 30.000000
850 5 46.000000
850 6 35.000000
850 7 13.000000
850 8 27.000000
850 9 14.000000
851 0 6.000000
851 1 32.000000
851 2 36.000000
851 3 44.000000
851 4 30.000000
851 5 41.000000
851 6 48.000000
851 7 43.000000
851 8 40.000000
851 9 21.000000
852 0 24.000000
852 1 38.000000
852 2 34.000000
852 3 34.000000
852 4 49.000000
852 5 30.000000
852 6 23.000000
852 7 41.000000
852 8 3.000000
852 9 39.000000
853 0 22.000000
853 1 19.000000
853 2 12.000000
853 3 38.000000
853 4 4.000000
853 5 19.000000
853 6 24.000000
853 7 48.000000
853 8 40.000000
853 9 23.000000
854 0 20.000000
854 1 32.000000
854 2 19.000000
854 3 24.000000
854 4 12.000000
854 5 33.000000
854 6 44.000000
854 7 39.000000
854 8 49.000000
854 9 17.000000
855 0 28.000000
855 1 25.000000
855 2 40.000000
855 3 30.000000
855 4 11.000000
855 5 47.000000
855 6 39.000000
855 7 47.000000
855 8 24.000000
855 9 21.000000
856 0 3.000000
856 1 15.000000
856 2 23.000000
856 3 12.000000
856 4 41.000000
856 5 40.000000
856 6 40.000000
856 7 30.000000
856 8 45.000000
856 9 1.000000
857 0 33.000000
857 1 21.000000
857 2 25.000000
857 3 35.000000
857 4 46.000000
857 5 1.000000
857 6 31.000000
857 7 16.000000
857 8 44.000000
857 9 10.000000
858 0 42.000000
858 1 43.000000
858 2 24.000000
858 3 22.000000
858 4 33.000000
858 5 4.000000
858 6 34.000000
858 7 4.000000
858 8 34.000000
858 9 5.000000
859 0 37.000000
859 1 8.000000
859 2 28.000000
859 3 43.000000
859 4 40.000000
859 5 22.000000
859 6 49.000000
859 7 6.000000
859 8 31.000000
859 9 35.000000
860 0 31.000000
860 1 25.000000
860 2 40.000000
860 3 36.000000
860 4 39.000000
860 5 20.000000
860 6 39.000000
860 7 14.000000
860 8 37.000000
860 9 34.000000
861 0 11.000000
861 1 25.000000
861 2 2.000000
861 3 15.000000
861 4 10.000000
861 5 43.000000
861 6 16.000000
861 7 35.000000
861 8 20.000000
861 9 26.000000
862 0 19.000000
862 1 41.000000
862 2 41.000000
862 3 28.000000
862 4 42.000000
862 5 7.000000
862 6 45.000000
862 7 37.000000
862 8 32.000000
862 9 16.000000
863 0 16.000000
863 1 28.000000
863 2 23.000000
863 3 1.000000
863 4 42.000000
863 5 10.000000
863 6 35.000000
863 7 1.000000
863 8 35.000000
863 9 6.000000
864 0 48.000000
864 1 0.000000
864 2 47.000000
864 3 13.000000
864 4 20.000000
864 5 46.000000
864 6 44.000000
864 7 49.000000
864 8 15.000000
864 9 14.000000
865 0 38.000000
865 1 2.000000
865 2 23.000000
865 3 11.000000
865 4 29.000000
865 5 0.000000
865 6 28.000000
865 7 21.000000
865 8 7.000000
865 9 31.000000
866 0 38.000000
866 1 37.000000
866 2 18.000000
866 3 5.000000
866 4 1.000000
866 5 42.000000
866 6 10.000000
866 7 4.000000
866 8 4.000000
866 9 36.000000
867 0 22.000000
867 1 1.000000
867 2 17.000000
867 3 16.000000
867 4 39.000000
867 5 33.000000
867 6 22.000000
867 7 38.000000
867 8 34.000000
867 9 39.000000
868 0 32.000000
868 1 19.000000
868 2 46.000000
868 3 14.000000
868 4 47.000000
868 5 31.000000
868 6 48.000000
868 7 32.000000
868 8 2.000000
868 9 43.000000
869 0 37.000000
869 1 8.000000
869 2 44.000000
869 3 12.000000
869 4 9.000000
869 5 21.000000
869 6 30.000000
869 7 18.000000
869 8 3.000000
869 9 29.000000
870 0 32.000000
870 1 20.000000
870 2 47.000000
870 3 2.000000
870 4 40.000000
870 5 35.000000
870 6 38.000000
870 7 36.000000
870 8 48.000000
870 9 34.000000
871 0 17.000000
871 1 19.000000
871 2 0.000000
871 3 22.000000
871 4 14.000000
871 5 6.000000
871 6 45.000000
871 7 30.000000
871 8 18.000000
871 9 41.000000
872 0 28.000000
872 1 18.000000
872 2 3.000000
872 3 21.000000
872 4 13.000000
872 5 33.000000
872 6 38.000000
872 7 32.000000
872 8 26.000000
872 9 11.000000
873 0 30.000000
873 1 6.000000
873 2 27.000000
873 3 29.000000
873 4 32.000000
873 5 16.000000
873 6 16.000000
873 7 0.000000
873 8 8.000000
873 9 17.000000
874 0 1.000000
874 1 34.000000
874 2 45.000000
874 3 23.000000
874 4 41.000000
874 5 1.000000
874 6 29.000000
874 7 49.000000
874 8 46.000000
874 9 16.000000
875 0 41.000000
875 1 46.000000
875 2 40.000000
875 3 6.000000
875 4 24.000000
875 5 49.000000
875 6 9.000000
875 7 23.000000
875 8 15.000000
875 9 11.000000
876 0 35.000000
876 1 49.000000
876 2 9.000000
876 3 43.000000
876 4 32.000000
876 5 36.000000
876 6 22.000000
876 7 32.000000
876 8 43.000000
876 9 12.000000
877 0 29.000000
877 1 22.000000
877 2 12.000000
877 3 17.000000
877 4 18.000000
877 5 41.000000
877 6 14.000000
877 7 27.000000
877 8 2.000000
877 9 7.000000
878 0 42.000000
878 1 18.000000
878 2 26.000000
878 3 14.000000
878 4 23.000000
878 5 24.000000
878 6 13.000000
878 7 38.000000
878 8 49.000000
878 9 49.000000
879 0 26.000000
879 1 28.000000
879 2 33.000000
879 3 45.000000
879 4 30.000000
879 5 2.000000
879 6 21.000000
879 7 7.000000
879 8 1.000000
879 9 32.000000
880 0 3.000000
880 1 35.000000
880 2 48.000000
880 3 49.000000
880 4 11.000000
880 5 37.000000
880 6 40.000000
880 7 20.000000
880 8 24.000000
880 9 4.000000
881 0 44.000000
881 1 11.000000
881 2 36.000000
881 3 14.000000
881 4 40.000000
881 5 3.000000
881 6 41.000000
881 7 30.000000
881 8 24.000000
881 9 37.000000
882 0 42.000000
882 1 3.000000
882 2 37.000000
882 3 31.000000
882 4 36.000000
882 5 25.000000
882 6 23.000000
882 7 19.000000
882 8 44.000000
882 9 16.000000
883 0 29.000000
883 1 46.000000
883 2 29.000000
883 3 35.000000
883 4 25.000000
883 5 13.000000
883 6 32.000000
883 7 7.000000
883 8 48.000000
883 9 41.000000
884 0 9.000000
884 1 26.000000
884 2 4.000000
884 3 46.000000
884 4 17.000000
884 5 35.000000
884 6 2.000000
884 7 0.000000
884 8 33.000000
884 9 34.000000
885 0 6.000000
885 1 10.000000
885 2 22.000000
885 3 37.000000
885 4 13.000000
885 5 28.000000
885 6 20.000000
885 7 34.000000
885 8 5.000000
885 9 34.000000
886 0 8.000000
886 1 23.000000
886 2 16.000000
886 3 6.000000
886 4 30.000000
886 5 40.000000
886 6 33.000000
886 7 33.000000
886 8 31.000000
886 9 27.000000
887 0 27.000000
887 1 9.000000
887 2 43.000000
887 3 24.000000
887 4 43.000000
887 5 8.000000
887 6 18.000000
887 7 43.000000
887 8 45.000000
887 9 20.000000
888 0 32.000000
888 1 14.000000
888 2 28.000000
888 3 38.000000
888 4 26.000000
888 5 13.000000
888 6 14.000000
888 7 12.000000
888 8 24.000000
888 9 18.000000
889 0 7.000000
889 1 32.000000
889 2 8.000000
889 3 1.000000
889 4 46.000000
889 5 30.000000
889 6 23.000000
889 7 21.000000
889 8 7.000000
889 9 0.000000
890 0 20.000000
890 1 4.000000
890 2 37.000000
890 3 30.000000
890 4 25.000000
890 5 28.000000
890 6 11.000000
890 7 18.000000
890 8 4.000000
890 9 40.000000
891 0 8.000000
891 1 29.000000
891 2 15.000000
891 3 23.000000
891 4 48.000000
891 5 41.000000
891 6 14.000000
891 7 11.000000
891 8 24.000000
891 9 37.000000
892 0 33.000000
892 1 34.000000
892 2 39.000000
892 3 46.000000
892 4 21.000000
892 5 14.000000
892 6 47.000000
892 7 45.000000
892 8 1.000000
892 9 23.000000
893 0 34.000000
893 1 18.000000
893 2 37.000000
893 3 4.000000
893 4 3.000000
893 5 17.000000
893 6 16.000000
893 7 35.000000
893 8 10.000000
893 9 30.000000
894 0 14.000000
894 1 11.000000
894 2 5.000000
894 3 20.000000
894 4 34.000000
894 5 41.000000
894 6 5.000000
894 7 34.000000
894 8 30.000000
894 9 32.000000
895 0 17.000000
895 1 4.000000
895 2 44.000000
895 3 17.000000
895 4 14.000000
895 5 19.000000
895 6 37.000000
895 7 34.000000
895 8 12.000000
895 9 1.000000
896 0 26.000000
896 1 3.000000
896 2 47.000000
896 3 35.000000
896 4 0.000000
896 5 48.000000
896 6 10.000000
896 7 10.000000
896 8 30.000000
896 9 32.000000
897 0 23.000000
897 1 27.000000
897 2 22.000000
897 3 48.000000
897 4 8.000000
897 5 11.000000
897 6 39.000000
897 7 30.000000
897 8 35.000000
897 9 15.000000
898 0 28.000000
898 1 5.000000
898 2 26.000000
898 3 12.000000
898 4 46.000000
898 5 1.000000
898 6 40.000000
898 7 26.000000
898 8 34.000000
898 9 42.000000
899 0 11.000000
899 1 30.000000
899 2 41.000000
899 3 35.000000
899 4 29.000000
899 5 32.000000
899 6 45.000000
899 7 16.000000
899 8 4.000000
899 9 10.000000
900 0 18.000000
900 1 1.000000
900 2 14.000000
900 3 27.000000
900 4 47.000000
900 5 36.000000
900 6 37.000000
900 7 36.000000
900 8 18.000000
900 9 2.000000
901 0 0.000000
901 1 28.000000
901 2 13.000000
901 3 33.000000
901 4 5.000000
901 5 4.000000
901 6 40.000000
901 7 38.000000
901 8 5.000000
901 9 34.000000
902 0 1.000000
902 1 48.000000
902 2 48.000000
902 3 33.000000
902 4 9.000000
902 5 30.000000
902 6 16.000000
902 7 3.000000
902 8 43.000000
902 9 34.000000
903 0 37.000000
903 1 32.000000
903 2 31.000000
903 3 11.000000
903 4 27.000000
903 5 8.000000
903 6 48.000000
903 7 22.000000
903 8 43.000000
903 9 40.000000
904 0 18.000000
904 1 11.000000
904 2 31.000000
904 3 48.000000
904 4 47.000000
904 5 1.000000
904 6 2.000000
904 7 1.000000
904 8 48.000000
904 9 28.000000
905 0 9.000000
905 1 28.000000
905 2 2.000000
905 3 34.000000
905 4 21.000000
905 5 16.000000
905 6 13.000000
905 7 48.000000
905 8 5.000000
905 9 45.000000
906 0 2.000000
906 1 4.000000
906 2 29.000000
906 3 13.000000
906 4 13.000000
906 5 9.000000
906 6 43.000000
906 7 14.000000
906 8 31.000000
906 9 25.000000
907 0 43.000000
907 1 35.000000
907 2 12.000000
907 3 33.000000
907 4 12.000000
907 5 9.000000
907 6 15.000000
907 7 8.000000
907 8 17.000000
907 9 7.000000
908 0 12.000000
908 1 11.000000
908 2 38.000000
908 3 46.000000
908 4 37.000000
908 5 35.000000
908 6 10.000000
908 7 36.000000
908 8 18.000000
908 9 11.000000
909 0 21.000000
909 1 19.000000
909 2 2.000000
909 3 24.000000
909 4 27.000000
909 5 45.000000
909 6 48.000000
909 7 47.000000
909 8 8.000000
909 9 5.000000
910 0 3.000000
910 1 25.000000
910 2 43.000000
910 3 46.000000
910 4 21.000000
910 5 2.000000
910 6 39.000000
910 7 16.000000
910 8 36.000000
910 9 10.000000
911 0 46.000000
911 1 3.000000
911 2 3.000000
911 3 3.000000
911 4 14.000000
911 5 20.000000
911 6 25.000000
911 7 49.000000
911 8 15.000000
911 9 37.000000
912 0 7.000000
912 1 31.000000
912 2 18.000000
912 3 8.000000
912 4 31.000000
912 5 9.000000
912 6 0.000000
912 7 19.000000
912 8 35.000000
912 9 38.000000
913 0 30.000000
913 1 41.000000
913 2 26.000000
913 3 42.000000
913 4 4.000000
913 5 5.000000
913 6 11.000000
913 7 29.000000
913 8 49.000000
913 9 4.000000
914 0 38.000000
914 1 22.000000
914 2 9.000000
914 3 31.000000
914 4 23.000000
914 5 26.000000
914 6 42.000000
914 7 18.000000
914 8 43.000000
914 9 21.000000
915 0 18.000000
915 1 23.000000
915 2 6.000000
915 3 31.000000
915 4 49.000000
915 5 9.000000
915 6 13.000000
915 7 13.000000
915 8 14.000000
915 9 32.000000
916 0 3.000000
916 1 29.000000
916 2 22.000000
916 3 46.000000
916 4 28.000000
916 5 10.000000
916 6 34.000000
916 7 44.000000
916 8 48.000000
916 9 30.000000
917 0 11.000000
917 1 36.000000
917 2 37.000000
917 3 34.000000
917 4 14.000000
917 5 21.000000
917 6 20.000000
917 7 11.000000
917 8 31.000000
917 9 36.000000
918 0 35.000000
918 1 44.000000
918 2 34.000000
918 3 29.000000
918 4 25.000000
918 5 26.000000
918 6 8.000000
918 7 10.000000
918 8 41.000000
918 9 31.000000
919 0 30.000000
919 1 39.000000
919 2 42.000000
919 3 40.000000
919 4 45.000000
919 5 30.000000
919 6 13.000000
919 7 9.000000
919 8 8.000000
919 9 31.000000
920 0 46.000000
920 1 15.000000
920 2 4.000000
920 3 20.000000
920 4 34.000000
920 5 17.000000
920 6 17.000000
920 7 9.000000
920 8 35.000000
920 9 30.000000
921 0 26.000000
921 1 11.000000
921 2 2.000000
921 3 32.000000
921 4 49.000000
921 5 9.000000
921 6 6.000000
921 7 20.000000
921 8 45.000000
921 9 29.000000
922 0 42.000000
922 1 26.000000
922 2 36.000000
922 3 35.000000
922 4 6.000000
922 5 38.000000
922 6 33.000000
922 7 17.000000
922 8 22.000000
922 9 11.000000
923 0 0.000000
923 1 19.000000
923 2 1.000000
923 3 38.000000
923 4 13.000000
923 5 10.000000
923 6 13.000000
923 7 15.000000
923 8 45.000000
923 9 41.000000
924 0 2.000000
924 1 19.000000
924 2 8.000000
924 3 27.000000
924 4 3.000000
924 5 44.000000
924 6 8.000000
924 7 45.000000
924 8 32.000000
924 9 29.000000
925 0 0.000000
925 1 1.000000
925 2 17.000000
925 3 11.000000
925 4 3.000000
925 5 46.000000
925 6 17.000000
925 7 40.000000
925 8 18.000000
925 9 29.000000
926 0 12.000000
926 1 47.000000
926 2 40.000000
926 3 32.000000
926 4 34.000000
926 5 49.000000
926 6 34.000000
926 7 27.000000
926 8 36.000000
926 9 25.000000
927 0 1.000000
927 1 38.000000
927 2 28.000000
927 3 39.000000
927 4 12.000000
927 5 14.000000
927 6 1.000000
927 7 29.000000
927 8 27.000000
927 9 47.000000
928 0 32.000000
928 1 4.000000
928 2 10.000000
928 3 2.000000
928 4 4.000000
928 5 9.000000
928 6 6.000000
928 7 40.000000
928 8 27.000000
928 9 47.000000
929 0 25.000000
929 1 13.000000
929 2 10.000000
929 3 12.000000
929 4 46.000000
929 5 44.000000
929 6 0.000000
929 7 41.000000
929 8 24.000000
929 9 48.000000
930 0 35.000000
930 1 48.000000
930 2 23.000000
930 3 23.000000
930 4 1.000000
930 5 24.000000
930 6 24.000000
930 7 37.000000
930 8 39.000000
930 9 46.000000
931 0 10.000000
931 1 15.000000
931 2 20.000000
931 3 4.000000
931 4 15.000000
931 5 8.000000
931 6 32.000000
931 7 4.000000
931 8 11.000000
931 9 7.000000
932 0 44.000000
932 1 37.000000
932 2 1.000000
932 3 0.000000
932 4 46.000000
932 5 11.000000
932 6 48.000000
932 7 35.000000
932 8 45.000000
